entity	sub_entity	attribute	sub_attribute	value	comment	timestamp
VC30169	100bp		MtDNA (Length)	13794		2015-04-04 03:35:23.111781
VC30169	100bp		MtDNA (Depth of Coverage)	647.319559229		2015-04-04 03:35:23.111781
VC30169	100bp		MtDNA (Bases Mapped)	13721		2015-04-04 03:35:23.111781
VC30169	100bp		II (Breadth of Coverage)	0.994392588567		2015-04-04 03:35:23.111781
VC30169	100bp		II (Sum of Depths)	228401621		2015-04-04 03:35:23.111781
VC30169	100bp		II (Length)	15279421		2015-04-04 03:35:23.111781
VC30169	100bp		II (Depth of Coverage)	14.9483164971		2015-04-04 03:35:23.111781
VC30169	100bp		II (Bases Mapped)	15193743		2015-04-04 03:35:23.111781
VC30169	100bp		genome (mt_ratio)	42.1673962069		2015-04-04 03:35:23.111781
VC30169	100bp		genome (Bases Mapped)	99798632		2015-04-04 03:35:23.111781
VC30169	100bp		genome (Breadth of Coverage)	0.995136239858		2015-04-04 03:35:23.111781
VC30169	100bp		genome (Sum of Depths)	1548232607		2015-04-04 03:35:23.111781
VC30169	100bp		genome (Length)	100286401		2015-04-04 03:35:23.111781
VC30169	100bp		genome (Depth of Coverage)	15.4381111652		2015-04-04 03:35:23.111781
VC30169	100bp		V (Breadth of Coverage)	0.996494199534		2015-04-04 03:35:23.111781
VC30169	100bp		V (Sum of Depths)	324664209		2015-04-04 03:35:23.111781
VC30169	100bp		V (Length)	20924180		2015-04-04 03:35:23.111781
VC30169	100bp		V (Depth of Coverage)	15.5162213764		2015-04-04 03:35:23.111781
VC30169	100bp		V (Bases Mapped)	20850824		2015-04-04 03:35:23.111781
VC30169	100bp		X (Breadth of Coverage)	0.998548107443		2015-04-04 03:35:23.111781
VC30169	100bp		X (Sum of Depths)	282420032		2015-04-04 03:35:23.111781
VC30169	100bp		X (Length)	17718942		2015-04-04 03:35:23.111781
VC30169	100bp		X (Depth of Coverage)	15.9388767117		2015-04-04 03:35:23.111781
VC30169	100bp		X (Bases Mapped)	17693216		2015-04-04 03:35:23.111781
VC30169	100bp		IV (Breadth of Coverage)	0.995246609533		2015-04-04 03:35:23.111781
VC30169	100bp		IV (Sum of Depths)	267390910		2015-04-04 03:35:23.111781
VC30169	100bp		IV (Length)	17493829		2015-04-04 03:35:23.111781
VC30169	100bp		IV (Depth of Coverage)	15.2848704535		2015-04-04 03:35:23.111781
VC30169	100bp		IV (Bases Mapped)	17410674		2015-04-04 03:35:23.111781
VC30169	100bp		III (Breadth of Coverage)	0.990515605964		2015-04-04 03:35:23.111781
VC30169	100bp		III (Sum of Depths)	205424345		2015-04-04 03:35:23.111781
VC30169	100bp		III (Length)	13783801		2015-04-04 03:35:23.111781
VC30169	100bp		III (Depth of Coverage)	14.9033162188		2015-04-04 03:35:23.111781
VC30169	100bp		III (Bases Mapped)	13653070		2015-04-04 03:35:23.111781
VC40520	100bp		I (Breadth of Coverage)	0.981754970697		2015-04-04 03:36:47.109133
VC40520	100bp		I (Sum of Depths)	207966597		2015-04-04 03:36:47.109133
VC40520	100bp		I (Length)	15072434		2015-04-04 03:36:47.109133
VC40520	100bp		I (Depth of Coverage)	13.7978110901		2015-04-04 03:36:47.109133
VC40520	100bp		I (Bases Mapped)	14797437		2015-04-04 03:36:47.109133
VC40520	100bp		nuclear (Depth of Coverage)	13.7582462377		2015-04-04 03:36:47.109133
VC40520	100bp		nuclear (Length)	100272607		2015-04-04 03:36:47.109133
VC40520	100bp		nuclear (Sum of Depths)	1379575218		2015-04-04 03:36:47.109133
VC40520	100bp		nuclear (Breadth of Coverage)	0.986551541439		2015-04-04 03:36:47.109133
VC40520	100bp		nuclear (Bases Mapped)	98924095		2015-04-04 03:36:47.109133
VC40520	100bp		MtDNA (Breadth of Coverage)	1.0		2015-04-04 03:36:47.109133
VC40520	100bp		MtDNA (Sum of Depths)	8167799		2015-04-04 03:36:47.109133
VC40520	100bp		MtDNA (Length)	13794		2015-04-04 03:36:47.109133
VC40520	100bp		MtDNA (Depth of Coverage)	592.126939249		2015-04-04 03:36:47.109133
VC40520	100bp		MtDNA (Bases Mapped)	13794		2015-04-04 03:36:47.109133
VC40520	100bp		II (Breadth of Coverage)	0.985349313956		2015-04-04 03:36:47.109133
VC40520	100bp		II (Sum of Depths)	204614869		2015-04-04 03:36:47.109133
VC40520	100bp		II (Length)	15279421		2015-04-04 03:36:47.109133
VC40520	100bp		II (Depth of Coverage)	13.3915328991		2015-04-04 03:36:47.109133
VC40520	100bp		II (Bases Mapped)	15055567		2015-04-04 03:36:47.109133
VC40520	100bp		genome (mt_ratio)	43.0379663963		2015-04-04 03:36:47.109133
VC40520	100bp		genome (Bases Mapped)	98937889		2015-04-04 03:36:47.109133
VC40520	100bp		genome (Breadth of Coverage)	0.986553391222		2015-04-04 03:36:47.109133
VC40520	100bp		genome (Sum of Depths)	1387743017		2015-04-04 03:36:47.109133
VC40520	100bp		genome (Length)	100286401		2015-04-04 03:36:47.109133
VC40520	100bp		genome (Depth of Coverage)	13.8377985765		2015-04-04 03:36:47.109133
VC40520	100bp		V (Breadth of Coverage)	0.990242150469		2015-04-04 03:36:47.109133
VC40520	100bp		V (Sum of Depths)	282264246		2015-04-04 03:36:47.109133
VC40520	100bp		V (Length)	20924180		2015-04-04 03:36:47.109133
VC40520	100bp		V (Depth of Coverage)	13.4898593876		2015-04-04 03:36:47.109133
VC40520	100bp		V (Bases Mapped)	20720005		2015-04-04 03:36:47.109133
VC40520	100bp		X (Breadth of Coverage)	0.997318237172		2015-04-04 03:36:47.109133
VC40520	100bp		X (Sum of Depths)	266564310		2015-04-04 03:36:47.109133
VC40520	100bp		X (Length)	17718942		2015-04-04 03:36:47.109133
VC40520	100bp		X (Depth of Coverage)	15.0440308456		2015-04-04 03:36:47.109133
VC40520	100bp		X (Bases Mapped)	17671424		2015-04-04 03:36:47.109133
VC40520	100bp		IV (Breadth of Coverage)	0.985733254852		2015-04-04 03:36:47.109133
VC40520	100bp		IV (Sum of Depths)	237774814		2015-04-04 03:36:47.109133
VC40520	100bp		IV (Length)	17493829		2015-04-04 03:36:47.109133
VC40520	100bp		IV (Depth of Coverage)	13.5919251297		2015-04-04 03:36:47.109133
VC40520	100bp		IV (Bases Mapped)	17244249		2015-04-04 03:36:47.109133
VC40520	100bp		III (Breadth of Coverage)	0.974724823726		2015-04-04 03:36:47.109133
VC40520	100bp		III (Sum of Depths)	180390382		2015-04-04 03:36:47.109133
VC40520	100bp		III (Length)	13783801		2015-04-04 03:36:47.109133
VC40520	100bp		III (Depth of Coverage)	13.0871290147		2015-04-04 03:36:47.109133
VC40520	100bp		III (Bases Mapped)	13435413		2015-04-04 03:36:47.109133
VC40827	100bp		I (Breadth of Coverage)	0.982973884643		2015-04-04 03:37:21.025620
VC40827	100bp		I (Sum of Depths)	205823217		2015-04-04 03:37:21.025620
VC40827	100bp		I (Length)	15072434		2015-04-04 03:37:21.025620
VC40827	100bp		I (Depth of Coverage)	13.65560579		2015-04-04 03:37:21.025620
VC40827	100bp		I (Bases Mapped)	14815809		2015-04-04 03:37:21.025620
VC40827	100bp		nuclear (Depth of Coverage)	13.85613354		2015-04-04 03:37:21.025620
VC40827	100bp		nuclear (Length)	100272607		2015-04-04 03:37:21.025620
VC40827	100bp		nuclear (Sum of Depths)	1389390633		2015-04-04 03:37:21.025620
VC40827	100bp		nuclear (Breadth of Coverage)	0.987842033468		2015-04-04 03:37:21.025620
VC40827	100bp		nuclear (Bases Mapped)	99053496		2015-04-04 03:37:21.025620
VC40827	100bp		MtDNA (Breadth of Coverage)	0.998550094244		2015-04-04 03:37:21.025620
VC40827	100bp		MtDNA (Sum of Depths)	4559749		2015-04-04 03:37:21.025620
VC40827	100bp		MtDNA (Length)	13794		2015-04-04 03:37:21.025620
VC40827	100bp		MtDNA (Depth of Coverage)	330.560316079		2015-04-04 03:37:21.025620
VC40827	100bp		MtDNA (Bases Mapped)	13774		2015-04-04 03:37:21.025620
VC40827	100bp		II (Breadth of Coverage)	0.987162929799		2015-04-04 03:37:21.025620
VC40827	100bp		II (Sum of Depths)	205941027		2015-04-04 03:37:21.025620
VC40827	100bp		II (Length)	15279421		2015-04-04 03:37:21.025620
VC40827	100bp		II (Depth of Coverage)	13.4783266329		2015-04-04 03:37:21.025620
VC40827	100bp		II (Bases Mapped)	15083278		2015-04-04 03:37:21.025620
VC40827	100bp		genome (mt_ratio)	23.8566058218		2015-04-04 03:37:21.025620
VC40827	100bp		genome (Bases Mapped)	99067270		2015-04-04 03:37:21.025620
VC40827	100bp		genome (Breadth of Coverage)	0.987843506319		2015-04-04 03:37:21.025620
VC40827	100bp		genome (Sum of Depths)	1393950382		2015-04-04 03:37:21.025620
VC40827	100bp		genome (Length)	100286401		2015-04-04 03:37:21.025620
VC40827	100bp		genome (Depth of Coverage)	13.8996949547		2015-04-04 03:37:21.025620
VC40827	100bp		V (Breadth of Coverage)	0.991508149901		2015-04-04 03:37:21.025620
VC40827	100bp		V (Sum of Depths)	292632199		2015-04-04 03:37:21.025620
VC40827	100bp		V (Length)	20924180		2015-04-04 03:37:21.025620
VC40827	100bp		V (Depth of Coverage)	13.9853604299		2015-04-04 03:37:21.025620
VC40827	100bp		V (Bases Mapped)	20746495		2015-04-04 03:37:21.025620
VC40827	100bp		X (Breadth of Coverage)	0.997538735665		2015-04-04 03:37:21.025620
VC40827	100bp		X (Sum of Depths)	268264012		2015-04-04 03:37:21.025620
VC40827	100bp		X (Length)	17718942		2015-04-04 03:37:21.025620
VC40827	100bp		X (Depth of Coverage)	15.1399565505		2015-04-04 03:37:21.025620
VC40827	100bp		X (Bases Mapped)	17675331		2015-04-04 03:37:21.025620
VC40827	100bp		IV (Breadth of Coverage)	0.987335591311		2015-04-04 03:37:21.025620
VC40827	100bp		IV (Sum of Depths)	236565124		2015-04-04 03:37:21.025620
VC40827	100bp		IV (Length)	17493829		2015-04-04 03:37:21.025620
VC40827	100bp		IV (Depth of Coverage)	13.5227756028		2015-04-04 03:37:21.025620
VC40827	100bp		IV (Bases Mapped)	17272280		2015-04-04 03:37:21.025620
VC40827	100bp		III (Breadth of Coverage)	0.976530566569		2015-04-04 03:37:21.025620
VC40827	100bp		III (Sum of Depths)	180165054		2015-04-04 03:37:21.025620
VC40827	100bp		III (Length)	13783801		2015-04-04 03:37:21.025620
VC40827	100bp		III (Depth of Coverage)	13.0707817096		2015-04-04 03:37:21.025620
VC40827	100bp		III (Bases Mapped)	13460303		2015-04-04 03:37:21.025620
VC30008	76bp		I (Breadth of Coverage)	0.979571315423		2015-04-04 03:37:52.694596
VC30008	76bp		I (Sum of Depths)	239757659		2015-04-04 03:37:52.694596
VC30008	76bp		I (Length)	15072434		2015-04-04 03:37:52.694596
VC30008	76bp		I (Depth of Coverage)	15.9070299462		2015-04-04 03:37:52.694596
VC30008	76bp		I (Bases Mapped)	14764524		2015-04-04 03:37:52.694596
VC30008	76bp		nuclear (Depth of Coverage)	16.1412424332		2015-04-04 03:37:52.694596
VC30008	76bp		nuclear (Length)	100272607		2015-04-04 03:37:52.694596
VC30008	76bp		nuclear (Sum of Depths)	1618524459		2015-04-04 03:37:52.694596
VC30008	76bp		nuclear (Breadth of Coverage)	0.985037977521		2015-04-04 03:37:52.694596
VC30008	76bp		nuclear (Bases Mapped)	98772326		2015-04-04 03:37:52.694596
VC30008	76bp		MtDNA (Breadth of Coverage)	0.974844135131		2015-04-04 03:37:52.694596
VC30008	76bp		MtDNA (Sum of Depths)	3048927		2015-04-04 03:37:52.694596
VC30008	76bp		MtDNA (Length)	13794		2015-04-04 03:37:52.694596
VC30008	76bp		MtDNA (Depth of Coverage)	221.032840365		2015-04-04 03:37:52.694596
VC30008	76bp		MtDNA (Bases Mapped)	13447		2015-04-04 03:37:52.694596
VC30008	76bp		II (Breadth of Coverage)	0.983705141707		2015-04-04 03:37:52.694596
VC30008	76bp		II (Sum of Depths)	240431035		2015-04-04 03:37:52.694596
VC30008	76bp		II (Length)	15279421		2015-04-04 03:37:52.694596
VC30008	76bp		II (Depth of Coverage)	15.7356116439		2015-04-04 03:37:52.694596
VC30008	76bp		II (Bases Mapped)	15030445		2015-04-04 03:37:52.694596
VC30008	76bp		genome (mt_ratio)	13.6936695722		2015-04-04 03:37:52.694596
VC30008	76bp		genome (Bases Mapped)	98785773		2015-04-04 03:37:52.694596
VC30008	76bp		genome (Breadth of Coverage)	0.985036575398		2015-04-04 03:37:52.694596
VC30008	76bp		genome (Sum of Depths)	1621573386		2015-04-04 03:37:52.694596
VC30008	76bp		genome (Length)	100286401		2015-04-04 03:37:52.694596
VC30008	76bp		genome (Depth of Coverage)	16.1694244666		2015-04-04 03:37:52.694596
VC30008	76bp		V (Breadth of Coverage)	0.989531776156		2015-04-04 03:37:52.694596
VC30008	76bp		V (Sum of Depths)	342212226		2015-04-04 03:37:52.694596
VC30008	76bp		V (Length)	20924180		2015-04-04 03:37:52.694596
VC30008	76bp		V (Depth of Coverage)	16.3548691514		2015-04-04 03:37:52.694596
VC30008	76bp		V (Bases Mapped)	20705141		2015-04-04 03:37:52.694596
VC30008	76bp		X (Breadth of Coverage)	0.994668812619		2015-04-04 03:37:52.694596
VC30008	76bp		X (Sum of Depths)	311673610		2015-04-04 03:37:52.694596
VC30008	76bp		X (Length)	17718942		2015-04-04 03:37:52.694596
VC30008	76bp		X (Depth of Coverage)	17.5898544055		2015-04-04 03:37:52.694596
VC30008	76bp		X (Bases Mapped)	17624479		2015-04-04 03:37:52.694596
VC30008	76bp		IV (Breadth of Coverage)	0.985402052347		2015-04-04 03:37:52.694596
VC30008	76bp		IV (Sum of Depths)	275730979		2015-04-04 03:37:52.694596
VC30008	76bp		IV (Length)	17493829		2015-04-04 03:37:52.694596
VC30008	76bp		IV (Depth of Coverage)	15.7616139383		2015-04-04 03:37:52.694596
VC30008	76bp		IV (Bases Mapped)	17238455		2015-04-04 03:37:52.694596
VC30008	76bp		III (Breadth of Coverage)	0.972829047663		2015-04-04 03:37:52.694596
VC30008	76bp		III (Sum of Depths)	208718950		2015-04-04 03:37:52.694596
VC30008	76bp		III (Length)	13783801		2015-04-04 03:37:52.694596
VC30008	76bp		III (Depth of Coverage)	15.142336283		2015-04-04 03:37:52.694596
VC30008	76bp		III (Bases Mapped)	13409282		2015-04-04 03:37:52.694596
VC20561	76bp		I (Breadth of Coverage)	0.998619400158		2015-04-04 03:37:54.652079
VC20561	76bp		I (Sum of Depths)	253271335		2015-04-04 03:37:54.652079
VC20561	76bp		I (Length)	15072434		2015-04-04 03:37:54.652079
VC20561	76bp		I (Depth of Coverage)	16.8036121439		2015-04-04 03:37:54.652079
VC20561	76bp		I (Bases Mapped)	15051625		2015-04-04 03:37:54.652079
VC20561	76bp		nuclear (Depth of Coverage)	16.7734848462		2015-04-04 03:37:54.652079
VC20561	76bp		nuclear (Length)	100272607		2015-04-04 03:37:54.652079
VC20561	76bp		nuclear (Sum of Depths)	1681921054		2015-04-04 03:37:54.652079
VC20561	76bp		nuclear (Breadth of Coverage)	0.998131264304		2015-04-04 03:37:54.652079
VC20561	76bp		nuclear (Bases Mapped)	100085224		2015-04-04 03:37:54.652079
VC20561	76bp		MtDNA (Breadth of Coverage)	0.982673626214		2015-04-04 03:37:54.652079
VC20561	76bp		MtDNA (Sum of Depths)	4018542		2015-04-04 03:37:54.652079
VC20561	76bp		MtDNA (Length)	13794		2015-04-04 03:37:54.652079
VC20561	76bp		MtDNA (Depth of Coverage)	291.325358852		2015-04-04 03:37:54.652079
VC20561	76bp		MtDNA (Bases Mapped)	13555		2015-04-04 03:37:54.652079
VC20561	76bp		II (Breadth of Coverage)	0.99803932361		2015-04-04 03:37:54.652079
VC20561	76bp		II (Sum of Depths)	246645969		2015-04-04 03:37:54.652079
VC20561	76bp		II (Length)	15279421		2015-04-04 03:37:54.652079
VC20561	76bp		II (Depth of Coverage)	16.1423635752		2015-04-04 03:37:54.652079
VC20561	76bp		II (Bases Mapped)	15249463		2015-04-04 03:37:54.652079
VC20561	76bp		genome (mt_ratio)	17.3682071152		2015-04-04 03:37:54.652079
VC20561	76bp		genome (Bases Mapped)	100098779		2015-04-04 03:37:54.652079
VC20561	76bp		genome (Breadth of Coverage)	0.998129138167		2015-04-04 03:37:54.652079
VC20561	76bp		genome (Sum of Depths)	1685939596		2015-04-04 03:37:54.652079
VC20561	76bp		genome (Length)	100286401		2015-04-04 03:37:54.652079
VC20561	76bp		genome (Depth of Coverage)	16.8112483765		2015-04-04 03:37:54.652079
VC20561	76bp		V (Breadth of Coverage)	0.998945096056		2015-04-04 03:37:54.652079
VC20561	76bp		V (Sum of Depths)	353130804		2015-04-04 03:37:54.652079
VC20561	76bp		V (Length)	20924180		2015-04-04 03:37:54.652079
VC20561	76bp		V (Depth of Coverage)	16.8766854424		2015-04-04 03:37:54.652079
VC20561	76bp		V (Bases Mapped)	20902107		2015-04-04 03:37:54.652079
VC20561	76bp		X (Breadth of Coverage)	0.996797777204		2015-04-04 03:37:54.652079
VC20561	76bp		X (Sum of Depths)	305924724		2015-04-04 03:37:54.652079
VC20561	76bp		X (Length)	17718942		2015-04-04 03:37:54.652079
VC20561	76bp		X (Depth of Coverage)	17.2654058013		2015-04-04 03:37:54.652079
VC20561	76bp		X (Bases Mapped)	17662202		2015-04-04 03:37:54.652079
VC20561	76bp		IV (Breadth of Coverage)	0.998792831461		2015-04-04 03:37:54.652079
VC20561	76bp		IV (Sum of Depths)	295818625		2015-04-04 03:37:54.652079
VC20561	76bp		IV (Length)	17493829		2015-04-04 03:37:54.652079
VC20561	76bp		IV (Depth of Coverage)	16.9098843369		2015-04-04 03:37:54.652079
VC20561	76bp		IV (Bases Mapped)	17472711		2015-04-04 03:37:54.652079
VC20561	76bp		III (Breadth of Coverage)	0.99733854254		2015-04-04 03:37:54.652079
VC20561	76bp		III (Sum of Depths)	227129597		2015-04-04 03:37:54.652079
VC20561	76bp		III (Length)	13783801		2015-04-04 03:37:54.652079
VC20561	76bp		III (Depth of Coverage)	16.4780090049		2015-04-04 03:37:54.652079
VC20561	76bp		III (Bases Mapped)	13747116		2015-04-04 03:37:54.652079
VC30039	76bp		I (Breadth of Coverage)	0.997547974003		2015-04-04 03:39:09.642649
VC30039	76bp		I (Sum of Depths)	215981505		2015-04-04 03:39:09.642649
VC30039	76bp		I (Length)	15072434		2015-04-04 03:39:09.642649
VC30039	76bp		I (Depth of Coverage)	14.3295704596		2015-04-04 03:39:09.642649
VC30039	76bp		I (Bases Mapped)	15035476		2015-04-04 03:39:09.642649
VC30039	76bp		nuclear (Depth of Coverage)	14.185172796		2015-04-04 03:39:09.642649
VC30039	76bp		nuclear (Length)	100272607		2015-04-04 03:39:09.642649
VC30039	76bp		nuclear (Sum of Depths)	1422384257		2015-04-04 03:39:09.642649
VC30039	76bp		nuclear (Breadth of Coverage)	0.997115194183		2015-04-04 03:39:09.642649
VC30039	76bp		nuclear (Bases Mapped)	99983340		2015-04-04 03:39:09.642649
VC30039	76bp		MtDNA (Breadth of Coverage)	0.984268522546		2015-04-04 03:39:09.642649
VC30039	76bp		MtDNA (Sum of Depths)	4808976		2015-04-04 03:39:09.642649
VC30039	76bp		MtDNA (Length)	13794		2015-04-04 03:39:09.642649
VC30039	76bp		MtDNA (Depth of Coverage)	348.628099174		2015-04-04 03:39:09.642649
VC30039	76bp		MtDNA (Bases Mapped)	13577		2015-04-04 03:39:09.642649
VC30039	76bp		II (Breadth of Coverage)	0.996802562087		2015-04-04 03:39:09.642649
VC30039	76bp		II (Sum of Depths)	208994917		2015-04-04 03:39:09.642649
VC30039	76bp		II (Length)	15279421		2015-04-04 03:39:09.642649
VC30039	76bp		II (Depth of Coverage)	13.6781961175		2015-04-04 03:39:09.642649
VC30039	76bp		II (Bases Mapped)	15230566		2015-04-04 03:39:09.642649
VC30039	76bp		genome (mt_ratio)	24.5769370728		2015-04-04 03:39:09.642649
VC30039	76bp		genome (Bases Mapped)	99996917		2015-04-04 03:39:09.642649
VC30039	76bp		genome (Breadth of Coverage)	0.997113427173		2015-04-04 03:39:09.642649
VC30039	76bp		genome (Sum of Depths)	1427193233		2015-04-04 03:39:09.642649
VC30039	76bp		genome (Length)	100286401		2015-04-04 03:39:09.642649
VC30039	76bp		genome (Depth of Coverage)	14.2311741051		2015-04-04 03:39:09.642649
VC30039	76bp		V (Breadth of Coverage)	0.998143869915		2015-04-04 03:39:09.642649
VC30039	76bp		V (Sum of Depths)	298080734		2015-04-04 03:39:09.642649
VC30039	76bp		V (Length)	20924180		2015-04-04 03:39:09.642649
VC30039	76bp		V (Depth of Coverage)	14.2457546246		2015-04-04 03:39:09.642649
VC30039	76bp		V (Bases Mapped)	20885342		2015-04-04 03:39:09.642649
VC30039	76bp		X (Breadth of Coverage)	0.996500637566		2015-04-04 03:39:09.642649
VC30039	76bp		X (Sum of Depths)	255360942		2015-04-04 03:39:09.642649
VC30039	76bp		X (Length)	17718942		2015-04-04 03:39:09.642649
VC30039	76bp		X (Depth of Coverage)	14.4117488505		2015-04-04 03:39:09.642649
VC30039	76bp		X (Bases Mapped)	17656937		2015-04-04 03:39:09.642649
VC30039	76bp		IV (Breadth of Coverage)	0.997761210539		2015-04-04 03:39:09.642649
VC30039	76bp		IV (Sum of Depths)	251147476		2015-04-04 03:39:09.642649
VC30039	76bp		IV (Length)	17493829		2015-04-04 03:39:09.642649
VC30039	76bp		IV (Depth of Coverage)	14.3563468009		2015-04-04 03:39:09.642649
VC30039	76bp		IV (Bases Mapped)	17454664		2015-04-04 03:39:09.642649
VC30039	76bp		III (Breadth of Coverage)	0.995397060651		2015-04-04 03:39:09.642649
VC30039	76bp		III (Sum of Depths)	192818683		2015-04-04 03:39:09.642649
VC30039	76bp		III (Length)	13783801		2015-04-04 03:39:09.642649
VC30039	76bp		III (Depth of Coverage)	13.9887889415		2015-04-04 03:39:09.642649
VC30039	76bp		III (Bases Mapped)	13720355		2015-04-04 03:39:09.642649
VC40924	100bp		I (Breadth of Coverage)	0.981721532169		2015-04-04 03:37:15.296093
VC40924	100bp		I (Sum of Depths)	158284606		2015-04-04 03:37:15.296093
VC40924	100bp		I (Length)	15072434		2015-04-04 03:37:15.296093
VC40924	100bp		I (Depth of Coverage)	10.5015955618		2015-04-04 03:37:15.296093
VC40924	100bp		I (Bases Mapped)	14796933		2015-04-04 03:37:15.296093
VC40924	100bp		nuclear (Depth of Coverage)	10.6491078167		2015-04-04 03:37:15.296093
VC40924	100bp		nuclear (Length)	100272607		2015-04-04 03:37:15.296093
VC40924	100bp		nuclear (Sum of Depths)	1067813803		2015-04-04 03:37:15.296093
VC40924	100bp		nuclear (Breadth of Coverage)	0.986886039574		2015-04-04 03:37:15.296093
VC40924	100bp		nuclear (Bases Mapped)	98957636		2015-04-04 03:37:15.296093
